api_name,api_type,specs,version_added
Range.expand,Method,DOM 4,12
Range.extractContents,Method,DOM 4,12
Range.getBoundingClientRect,Method,DOM 4,12
Range.getClientRects,Method,DOM 4,12
Range.insertNode,Method,DOM 4,12
Range.selectNodeContents,Method,DOM 4,12
Range.selectNode,Method,DOM 4,12
Range.setEndAfter,Method,DOM 4,12
Range.setEndBefore,Method,DOM 4,12
Range.setEnd,Method,DOM 4,12
Range.setStartAfter,Method,DOM 4,12
Range.setStartBefore,Method,DOM 4,12
Range.setStart,Method,DOM 4,12
Range.surroundContents,Method,DOM 4,12
Range.toString,Method,DOM 4,12
Range.collapsed,Property,DOM 4,12
Range.commonAncestorContainer,Property,DOM 4,12
Range.endContainer,Property,DOM 4,12
Range.endOffset,Property,DOM 4,12
Range.startContainer,Property,DOM 4,12
Range.startOffset,Property,DOM 4,12
Range,Interface,DOM 4,12
Text.DOMNodeInserted,Event,DOM 4,12
Text.DOMNodeRemoved,Event,DOM 4,12
Text.replaceWholeText,Method,DOM 4,12
Text.splitText,Method,DOM 4,12
Text.wholeText,Property,DOM 4,12
Text,Interface,DOM 4,12
TreeWalker.firstChild,Method,DOM 4,12
TreeWalker.lastChild,Method,DOM 4,12
TreeWalker.nextNode,Method,DOM 4,12
TreeWalker.nextSibling,Method,DOM 4,12
TreeWalker.parentNode,Method,DOM 4,12
TreeWalker.previousNode,Method,DOM 4,12
TreeWalker.previousSibling,Method,DOM 4,12
TreeWalker.currentNode,Property,DOM 4,12
TreeWalker.expandEntityReferences,Property,DOM 4,12
TreeWalker.filter,Property,DOM 4,12
TreeWalker.root,Property,DOM 4,12
TreeWalker.whatToShow,Property,DOM 4,12
TreeWalker,Interface,DOM 4,12
DOMParser.parseFromString,Method,DOM Parsing and Serialization ,12
DOMParser,Interface,DOM Parsing and Serialization ,12
XMLSerializer.serializeToString,Method,DOM Parsing and Serialization ,12
XMLSerializer,Interface,DOM Parsing and Serialization ,12
MSGraphicsTrust.constrictionActive,Property,Encrypted Media Extensions,12
MSGraphicsTrust.status,Property,Encrypted Media Extensions,12
MSGraphicsTrust,Interface,Encrypted Media Extensions,12
MSMediaKeyError.code,Property,Encrypted Media Extensions,12
MSMediaKeyError.systemCode,Property,Encrypted Media Extensions,12
MSMediaKeyError,Interface,Encrypted Media Extensions,12
MSMediaKeyMessageEvent.destinationURL,Property,Encrypted Media Extensions,12
MSMediaKeyMessageEvent.message,Property,Encrypted Media Extensions,12
MSMediaKeyMessageEvent,Interface,Encrypted Media Extensions,12
MSMediaKeyNeededEvent.initData,Property,Encrypted Media Extensions,12
MSMediaKeyNeededEvent,Interface,Encrypted Media Extensions,12
MSMediaKeySession.mskeyadded,Event,Encrypted Media Extensions,12
MSMediaKeySession.mskeyerror,Event,Encrypted Media Extensions,12
MSMediaKeySession.mskeymessage,Event,Encrypted Media Extensions,12
MSMediaKeySession.close,Method,Encrypted Media Extensions,12
MSMediaKeySession.update,Method,Encrypted Media Extensions,12
MSMediaKeySession.error,Property,Encrypted Media Extensions,12
MSMediaKeySession.keySystem,Property,Encrypted Media Extensions,12
MSMediaKeySession.sessionId,Property,Encrypted Media Extensions,12
MSMediaKeySession,Interface,Encrypted Media Extensions,12
MSMediaKeys.createSession,Method,Encrypted Media Extensions,12
MSMediaKeys.isTypeSupportedWithFeatures,Method,Encrypted Media Extensions,12
MSMediaKeys.isTypeSupported,Method,Encrypted Media Extensions,12
MSMediaKeys.keySystem,Property,Encrypted Media Extensions,12
MSMediaKeys,Interface,Encrypted Media Extensions,12
Selection.addRange,Method,Selection API,12
Selection.collapseToEnd,Method,Selection API,12
Selection.collapseToStart,Method,Selection API,12
Selection.collapse,Method,Selection API,12
Selection.containsNode,Method,Selection API,12
Selection.deleteFromDocument,Method,Selection API,12
Selection.empty,Method,Selection API,12
Selection.extend,Method,Selection API,12
Selection.getRangeAt,Method,Selection API,12
Selection.removeAllRanges,Method,Selection API,12
Selection.removeRange,Method,Selection API,12
Selection.selectAllChildren,Method,Selection API,12
Selection.setBaseAndExtent,Method,Selection API,12
Selection.toString,Method,Selection API,12
Selection.anchorNode,Property,Selection API,12
Selection.anchorOffset,Property,Selection API,12
Selection.focusNode,Property,Selection API,12
Selection.focusOffset,Property,Selection API,12
Selection.isCollapsed,Property,Selection API,12
Selection.rangeCount,Property,Selection API,12
Selection.type,Property,Selection API,12
Selection,Interface,Selection API,12
Blob.msClose,Method,File API,12
Blob.msDetachStream,Method,File API,12
Blob.slice,Method,File API,12
Blob.size,Property,File API,12
Blob.type,Property,File API,12
Blob,Interface,File API,12
File.lastModifiedDate,Property,File API,12
File.name,Property,File API,12
FileList.item,Method,File API,12
FileList.length,Property,File API,12
FileList,Interface,File API,12
FileReader.abort,Event,File API,12
FileReader.error,Event,File API,12
FileReader.loadend,Event,File API,12
FileReader.loadstart,Event,File API,12
FileReader.load,Event,File API,12
FileReader.progress,Event,File API,12
FileReader.readAsArrayBuffer,Method,File API,12
FileReader.readAsBinaryString,Method,File API,12
FileReader.readAsDataURL,Method,File API,12
FileReader.readAsText,Method,File API,12
FileReader.error,Property,File API,12
FileReader,Interface,File API,12
File,Interface,File API,12
URL.createObjectURL,Method,File API,12
URL.revokeObjectURL,Method,File API,12
URL,Interface,File API,12
MSFileSaver.msSaveBlob,Method,File Writer API,12
MSFileSaver.msSaveOrOpenBlob,Method,File Writer API,12
MSFileSaver,Interface,File Writer API,12
Gamepad.axes,Property,GamePad,12
Gamepad.buttons,Property,GamePad,12
Gamepad.connected,Property,GamePad,12
Gamepad.id,Property,GamePad,12
Gamepad.index,Property,GamePad,12
Gamepad.mapping,Property,GamePad,12
Gamepad.timestamp,Property,GamePad,12
GamepadButton.pressed,Property,GamePad,12
GamepadButton.value,Property,GamePad,12
GamepadButton,Interface,GamePad,12
GamepadEvent.gamepad,Property,GamePad,12
GamepadEvent,Interface,GamePad,12
Gamepad,Interface,GamePad,12
Coordinates.accuracy,Property,Geolocation API,12
Coordinates.altitudeAccuracy,Property,Geolocation API,12
Coordinates.altitude,Property,Geolocation API,12
Coordinates.heading,Property,Geolocation API,12
Coordinates.latitude,Property,Geolocation API,12
Coordinates.longitude,Property,Geolocation API,12
Coordinates.speed,Property,Geolocation API,12
Coordinates,Interface,Geolocation API,12
Geolocation.clearWatch,Method,Geolocation API,12
Geolocation.getCurrentPosition,Method,Geolocation API,12
Geolocation.watchPosition,Method,Geolocation API,12
Geolocation,Interface,Geolocation API,12
NavigatorGeolocation.geolocation,Property,Geolocation API,12
NavigatorGeolocation,Interface,Geolocation API,12
Position.coords,Property,Geolocation API,12
Position.timestamp,Property,Geolocation API,12
PositionError.toString,Method,Geolocation API,12
PositionError.code,Property,Geolocation API,12
PositionError.message,Property,Geolocation API,12
PositionError,Interface,Geolocation API,12
Position,Interface,Geolocation API,12
ApplicationCache.cached,Event,HTML5,12
ApplicationCache.checking,Event,HTML5,12
ApplicationCache.downloading,Event,HTML5,12
ApplicationCache.error,Event,HTML5,12
ApplicationCache.noupdate,Event,HTML5,12
ApplicationCache.obsolete,Event,HTML5,12
ApplicationCache.progress,Event,HTML5,12
ApplicationCache.updateready,Event,HTML5,12
ApplicationCache.abort,Method,HTML5,12
ApplicationCache.swapCache,Method,HTML5,12
ApplicationCache.update,Method,HTML5,12
ApplicationCache.oncached,Property,HTML5,12
ApplicationCache.onchecking,Property,HTML5,12
ApplicationCache.ondownloading,Property,HTML5,12
ApplicationCache.onerror,Property,HTML5,12
ApplicationCache.onnoupdate,Property,HTML5,12
ApplicationCache.onobsolete,Property,HTML5,12
ApplicationCache.onprogress,Property,HTML5,12
ApplicationCache.onupdateready,Property,HTML5,12
ApplicationCache.status,Property,HTML5,12
ApplicationCache,Interface,HTML5,12
AudioTrack.enabled,Property,HTML5,12
AudioTrack.id,Property,HTML5,12
AudioTrack.kind,Property,HTML5,12
AudioTrack.label,Property,HTML5,12
AudioTrack.language,Property,HTML5,12
AudioTrack.sourceBuffer,Property,HTML5,12
AudioTrackList.addtrack,Event,HTML5,12
AudioTrackList.change,Event,HTML5,12
AudioTrackList.removetrack,Event,HTML5,12
AudioTrackList.getTrackById,Method,HTML5,12
AudioTrackList.item,Method,HTML5,12
AudioTrackList.length,Property,HTML5,12
AudioTrackList.onaddtrack,Property,HTML5,12
AudioTrackList.onchange,Property,HTML5,12
AudioTrackList.onremovetrack,Property,HTML5,12
AudioTrackList,Interface,HTML5,12
AudioTrack,Interface,HTML5,12
BarProp.visible,Property,HTML5,12
BarProp,Interface,HTML5,12
BeforeUnloadEvent.returnValue,Property,HTML5,12
BeforeUnloadEvent,Interface,HTML5,12
DOMStringMap,Interface,HTML5,12
DataCue.data,Property,HTML5,12
DataCue,Interface,HTML5,12
External,Interface,HTML5,12
HTMLAllCollection.namedItem,Method,HTML5,12
HTMLAllCollection,Interface,HTML5,12
HTMLAnchorElement,Interface,HTML5,12
HTMLAnchorElement.toString,Method,HTML5,12
HTMLAnchorElement.Method,Property,HTML5,12
HTMLAnchorElement.charset,Property,HTML5,12
HTMLAnchorElement.coords,Property,HTML5,12
HTMLAnchorElement.hash,Property,HTML5,12
HTMLAnchorElement.hostname,Property,HTML5,12
HTMLAnchorElement.host,Property,HTML5,12
HTMLAnchorElement.hreflang,Property,HTML5,12
HTMLAnchorElement.href,Property,HTML5,12
HTMLAnchorElement.mimeType,Property,HTML5,12
HTMLAnchorElement.nameProp,Property,HTML5,12
HTMLAnchorElement.name,Property,HTML5,12
HTMLAnchorElement.pathname,Property,HTML5,12
HTMLAnchorElement.port,Property,HTML5,12
HTMLAnchorElement.protocolLong,Property,HTML5,12
HTMLAnchorElement.protocol,Property,HTML5,12
HTMLAnchorElement.rel,Property,HTML5,12
HTMLAnchorElement.rev,Property,HTML5,12
HTMLAnchorElement.search,Property,HTML5,12
HTMLAnchorElement.shape,Property,HTML5,12
HTMLAnchorElement.target,Property,HTML5,12
HTMLAnchorElement.text,Property,HTML5,12
HTMLAnchorElement.type,Property,HTML5,12
HTMLAnchorElement.urn,Property,HTML5,12
HTMLAnchorElement,Interface,HTML5,12
HTMLAppletElement,Interface,HTML5,12
HTMLAppletElement.BaseHref,Property,HTML5,12
HTMLAppletElement.align,Property,HTML5,12
HTMLAppletElement.altHtml,Property,HTML5,12
HTMLAppletElement.alt,Property,HTML5,12
HTMLAppletElement.archive,Property,HTML5,12
HTMLAppletElement.border,Property,HTML5,12
HTMLAppletElement.codeBase,Property,HTML5,12
HTMLAppletElement.codeType,Property,HTML5,12
HTMLAppletElement.code,Property,HTML5,12
HTMLAppletElement.contentDocument,Property,HTML5,12
HTMLAppletElement.data,Property,HTML5,12
HTMLAppletElement.declare,Property,HTML5,12
HTMLAppletElement.form,Property,HTML5,12
HTMLAppletElement.height,Property,HTML5,12
HTMLAppletElement.hspace,Property,HTML5,12
HTMLAppletElement.name,Property,HTML5,12
HTMLAppletElement.object,Property,HTML5,12
HTMLAppletElement.standby,Property,HTML5,12
HTMLAppletElement.type,Property,HTML5,12
HTMLAppletElement.useMap,Property,HTML5,12
HTMLAppletElement.vspace,Property,HTML5,12
HTMLAppletElement.width,Property,HTML5,12
HTMLAppletElement,Interface,HTML5,12
HTMLAreaElement,Interface,HTML5,12
HTMLAreaElement.toString,Method,HTML5,12
HTMLAreaElement.alt,Property,HTML5,12
HTMLAreaElement.coords,Property,HTML5,12
HTMLAreaElement.hash,Property,HTML5,12
HTMLAreaElement.hostname,Property,HTML5,12
HTMLAreaElement.host,Property,HTML5,12
HTMLAreaElement.href,Property,HTML5,12
HTMLAreaElement.noHref,Property,HTML5,12
HTMLAreaElement.pathname,Property,HTML5,12
HTMLAreaElement.port,Property,HTML5,12
HTMLAreaElement.protocol,Property,HTML5,12
HTMLAreaElement.rel,Property,HTML5,12
HTMLAreaElement.search,Property,HTML5,12
HTMLAreaElement.shape,Property,HTML5,12
HTMLAreaElement.target,Property,HTML5,12
HTMLAreaElement,Interface,HTML5,12
HTMLAreasCollection.add,Method,HTML5,12
HTMLAreasCollection.remove,Method,HTML5,12
HTMLAreasCollection,Interface,HTML5,12
HTMLAudioElement,Interface,HTML5,12
HTMLAudioElement,Interface,HTML5,12
HTMLAudioElement,Interface,HTML5,12
HTMLBRElement,Interface,HTML5,12
HTMLBRElement.clear,Property,HTML5,12
HTMLBRElement,Interface,HTML5,12
HTMLBaseElement,Interface,HTML5,12
HTMLBaseElement.href,Property,HTML5,12
HTMLBaseElement.target,Property,HTML5,12
HTMLBaseElement,Interface,HTML5,12
HTMLBaseFontElement,Interface,HTML5,12
HTMLBaseFontElement.DOML2DeprecatedColorProperty,Interface,HTML5,12
HTMLBaseFontElement.face,Property,HTML5,12
HTMLBaseFontElement.size,Property,HTML5,12
HTMLBaseFontElement,Interface,HTML5,12
HTMLBodyElement,Interface,HTML5,12
HTMLBodyElement.offline,Event,HTML5,12
HTMLBodyElement.online,Event,HTML5,12
HTMLBodyElement.aLink,Property,HTML5,12
HTMLBodyElement.background,Property,HTML5,12
HTMLBodyElement.bgColor,Property,HTML5,12
HTMLBodyElement.bgProperty,Property,HTML5,12
HTMLBodyElement.link,Property,HTML5,12
HTMLBodyElement.noWrap,Property,HTML5,12
HTMLBodyElement.onafterprint,Property,HTML5,12
HTMLBodyElement.onbeforeprint,Property,HTML5,12
HTMLBodyElement.onbeforeunload,Property,HTML5,12
HTMLBodyElement.onblur,Property,HTML5,12
HTMLBodyElement.onerror,Property,HTML5,12
HTMLBodyElement.onfocus,Property,HTML5,12
HTMLBodyElement.onhashchange,Property,HTML5,12
HTMLBodyElement.onload,Property,HTML5,12
HTMLBodyElement.onmessage,Property,HTML5,12
HTMLBodyElement.onoffline,Property,HTML5,12
HTMLBodyElement.ononline,Property,HTML5,12
HTMLBodyElement.onorientationchange,Property,HTML5,12
HTMLBodyElement.onpagehide,Property,HTML5,12
HTMLBodyElement.onpageshow,Property,HTML5,12
HTMLBodyElement.onpopstate,Property,HTML5,12
HTMLBodyElement.onresize,Property,HTML5,12
HTMLBodyElement.onstorage,Property,HTML5,12
HTMLBodyElement.onunload,Property,HTML5,12
HTMLBodyElement.text,Property,HTML5,12
HTMLBodyElement.vLink,Property,HTML5,12
HTMLBodyElement,Interface,HTML5,12
HTMLButtonElement,Interface,HTML5,12
HTMLButtonElement.checkValidity,Method,HTML5,12
HTMLButtonElement.setCustomValidity,Method,HTML5,12
HTMLButtonElement.autofocus,Property,HTML5,12
HTMLButtonElement.disabled,Property,HTML5,12
HTMLButtonElement.formAction,Property,HTML5,12
HTMLButtonElement.formEnctype,Property,HTML5,12
HTMLButtonElement.formMethod,Property,HTML5,12
HTMLButtonElement.formNoValidate,Property,HTML5,12
HTMLButtonElement.formTarget,Property,HTML5,12
HTMLButtonElement.form,Property,HTML5,12
HTMLButtonElement.name,Property,HTML5,12
HTMLButtonElement.status,Property,HTML5,12
HTMLButtonElement.type,Property,HTML5,12
HTMLButtonElement.validationMessage,Property,HTML5,12
HTMLButtonElement.validity,Property,HTML5,12
HTMLButtonElement.value,Property,HTML5,12
HTMLButtonElement.willValidate,Property,HTML5,12
HTMLButtonElement,Interface,HTML5,12
HTMLCanvasElement,Interface,HTML5,12
HTMLCanvasElement.webglcontextcreationerror,Event,HTML5,12
HTMLCanvasElement.webglcontextlost,Event,HTML5,12
HTMLCanvasElement.webglcontextrestored,Event,HTML5,12
HTMLCanvasElement.getContext,Method,HTML5,12
HTMLCanvasElement.msToBlob,Method,HTML5,12
HTMLCanvasElement.toDataURL,Method,HTML5,12
HTMLCanvasElement.height,Property,HTML5,12
HTMLCanvasElement.width,Property,HTML5,12
HTMLCanvasElement,Interface,HTML5,12
HTMLCollection.item,Method,HTML5,12
HTMLCollection.namedItem,Method,HTML5,12
HTMLCollection.length,Property,HTML5,12
HTMLCollection,Interface,HTML5,12
HTMLDListElement,Interface,HTML5,12
HTMLDListElement.compact,Property,HTML5,12
HTMLDListElement,Interface,HTML5,12
HTMLDataListElement,Interface,HTML5,12
HTMLDataListElement.options,Property,HTML5,12
HTMLDataListElement,Interface,HTML5,12
HTMLDirectoryElement,Interface,HTML5,12
HTMLDirectoryElement.compact,Property,HTML5,12
HTMLDirectoryElement,Interface,HTML5,12
HTMLDivElement,Interface,HTML5,12
HTMLDivElement.align,Property,HTML5,12
HTMLDivElement.noWrap,Property,HTML5,12
HTMLDivElement,Interface,HTML5,12
HTMLDocument,Interface,HTML5,12
HTMLElement.abbr,element,HTML5,12
HTMLElement.acronym,element,HTML5,12
HTMLElement.article,element,HTML5,12
HTMLElement.aside,element,HTML5,12
HTMLElement.bdo,element,HTML5,12
HTMLElement.big,element,HTML5,12
HTMLElement.b,element,HTML5,12
HTMLElement.cite,element,HTML5,12
HTMLElement.code,element,HTML5,12
HTMLElement.dd,element,HTML5,12
HTMLElement.dfn,element,HTML5,12
HTMLElement.dt,element,HTML5,12
HTMLElement.em,element,HTML5,12
HTMLElement.figcaption,element,HTML5,12
HTMLElement.figure,element,HTML5,12
HTMLElement.footer,element,HTML5,12
HTMLElement.header,element,HTML5,12
HTMLElement.hgroup,element,HTML5,12
HTMLElement.i,element,HTML5,12
HTMLElement.kbd,element,HTML5,12
HTMLElement.mark,element,HTML5,12
HTMLElement.nav,element,HTML5,12
HTMLElement.nobr,element,HTML5,12
HTMLElement.noframes,element,HTML5,12
HTMLElement.noscript,element,HTML5,12
HTMLElement.rt,element,HTML5,12
HTMLElement.ruby,element,HTML5,12
HTMLElement.samp,element,HTML5,12
HTMLElement.section,element,HTML5,12
HTMLElement.small,element,HTML5,12
HTMLElement.strike,element,HTML5,12
HTMLElement.strong,element,HTML5,12
HTMLElement.sub,element,HTML5,12
HTMLElement.sup,element,HTML5,12
HTMLElement.s,element,HTML5,12
HTMLElement.tt,element,HTML5,12
HTMLElement.u,element,HTML5,12
HTMLElement.var,element,HTML5,12
HTMLElement.wbr,element,HTML5,12
HTMLElement.blur,Method,HTML5,12
HTMLElement.click,Method,HTML5,12
HTMLElement.dragDrop,Method,HTML5,12
HTMLElement.focus,Method,HTML5,12
HTMLElement.getElementsByClassName,Method,HTML5,12
HTMLElement.insertAdjacentElement,Method,HTML5,12
HTMLElement.insertAdjacentHTML,Method,HTML5,12
HTMLElement.insertAdjacentText,Method,HTML5,12
HTMLElement.msGetInputContext,Method,HTML5,12
HTMLElement.scrollIntoView,Method,HTML5,12
HTMLElement.setActive,Method,HTML5,12
HTMLElement.accessKey,Property,HTML5,12
HTMLElement.children,Property,HTML5,12
HTMLElement.className,Property,HTML5,12
HTMLElement.contentEditable,Property,HTML5,12
HTMLElement.dataset,Property,HTML5,12
HTMLElement.dir,Property,HTML5,12
HTMLElement.draggable,Property,HTML5,12
HTMLElement.hidden,Property,HTML5,12
HTMLElement.hideFocus,Property,HTML5,12
HTMLElement.innerHTML,Property,HTML5,12
HTMLElement.innerText,Property,HTML5,12
HTMLElement.isContentEditable,Property,HTML5,12
HTMLElement.lang,Property,HTML5,12
HTMLElement.offsetHeight,Property,HTML5,12
HTMLElement.offsetLeft,Property,HTML5,12
HTMLElement.offsetParent,Property,HTML5,12
HTMLElement.offsetTop,Property,HTML5,12
HTMLElement.offsetWidth,Property,HTML5,12
HTMLElement.onabort,Property,HTML5,12
HTMLElement.onactivate,Property,HTML5,12
HTMLElement.onbeforeactivate,Property,HTML5,12
HTMLElement.onbeforecopy,Property,HTML5,12
HTMLElement.onbeforecut,Property,HTML5,12
HTMLElement.onbeforedeactivate,Property,HTML5,12
HTMLElement.onbeforepaste,Property,HTML5,12
HTMLElement.onblur,Property,HTML5,12
HTMLElement.oncanplaythrough,Property,HTML5,12
HTMLElement.oncanplay,Property,HTML5,12
HTMLElement.onchange,Property,HTML5,12
HTMLElement.onclick,Property,HTML5,12
HTMLElement.oncontextmenu,Property,HTML5,12
HTMLElement.oncopy,Property,HTML5,12
HTMLElement.oncuechange,Property,HTML5,12
HTMLElement.oncut,Property,HTML5,12
HTMLElement.ondblclick,Property,HTML5,12
